event_id,name,url,image_url,date,time,status,segment,genre,subgenre,venue_name,venue_city,venue_address,venue_lat,venue_lon,price_min,price_max,currency,day_of_week,month_name,month_num,year,hour
Z698xZq2Z16vAkov76,Sivan Perwer – LIVE IN STOCKHOLM,https://www.ticketmaster.se/event/sivan-perwer--live-in-stockholm-tickets/1146441107?language=en-us,https://s1.ticketm.net/dam/a/786/b07ae615-0f79-401e-8158-37393c8ac786_SOURCE,2026-05-30,20:00:00,onsale,Music,Other,Other,,Stockholm,Djurgårdsslätten 43-45,59.32458,18.0997,,,,Saturday,May,5,2026,20
Z698xZq2Z16vbSQd4V,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1633683574?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-06-04,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,June,6,2026,18
Z698xZq2Z16vooq8P-,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1451750961?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-06-05,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,June,6,2026,18
Z698xZq2Z16vqIOM03,John Vincent III,https://www.ticketmaster.se/event/john-vincent-iii-tickets/1768837912?language=en-us,https://s1.ticketm.net/dam/a/944/6b80ff9a-a664-42d9-aef0-a4fe5fcf0944_TABLET_LANDSCAPE_16_9.jpg,2026-06-05,19:30:00,onsale,Music,Other,Other,,Stockholm,Hornstulls strand 4,59.31465,18.03185,,,,Friday,June,6,2026,19
Z698xZq2Z1ka9j7Aa,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/257704149?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-06-06,19:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,June,6,2026,19
Z698xZq2Z16v7EaE0I,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1127267928?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-06-11,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,June,6,2026,18
Z698xZq2Z16vjV4-b3,Foo Fighters: TAKE COVER TOUR 2026,https://www.ticketmaster.se/event/foo-fighters-take-cover-tour-2026-tickets/1734561612?language=en-us,https://s1.ticketm.net/dam/a/a86/e34186a0-096e-4145-9ff7-208608c1fa86_RETINA_PORTRAIT_3_2.jpg,2026-06-12,17:30:00,onsale,Music,Rock,Pop,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Friday,June,6,2026,17
Z698xZq2Z1k_PFEa4,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/665227255?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-06-12,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,June,6,2026,18
Z698xZq2Z16evZGw49,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/2040332557?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-06-13,19:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,June,6,2026,19
Z698xZq2Z16v8K79uN,What a view | 12-13 JUNI,https://www.ticketmaster.se/event/what-a-view-%7C-12-13-juni-tickets/1413117363?language=en-us,https://s1.ticketm.net/dam/a/1c7/343bd77d-7c27-4e63-9021-e8f0cfe951c7_EVENT_DETAIL_PAGE_16_9.jpg,2026-06-13,00:00:00,onsale,Music,Dance/Electronic,Club Dance,,Stockholm,Torkel Knutssons Gatan 2,59.32068,18.05617,,,,Saturday,June,6,2026,0
Z698xZq2Z16v3dOvQ8,Ali Wong: Ali Wong Live,https://www.ticketmaster.se/event/ali-wong-ali-wong-live-tickets/1483801690?language=en-us,https://s1.ticketm.net/dam/a/253/e03b01e0-2f00-4b0e-be33-7c89a92f3253_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-06-22,19:00:00,onsale,Arts & Theatre,Comedy,Comedy,Stockholm Waterfront,Stockholm,Nils Ericsons Plan 4,59.32982,18.05621,,,,Monday,June,6,2026,19
Z698xZq2Z1k0bqvxp,"Pitbull – I’m Back! , Platinum Tickets",https://www.ticketmaster.se/event/pitbull--im-back--platinum-tickets-tickets/918741896?language=en-us,https://s1.ticketm.net/dam/a/55e/c39c621f-2b4d-4741-b826-ac768995555e_CUSTOM.jpg,2026-06-23,20:00:00,onsale,Music,Rock,Pop,3Arena,Stockholm,Arenaslingan 14,59.29045,18.08558,,,,Tuesday,June,6,2026,20
Z698xZq2Z16v0K77oz,Joost Klein: World Tour,https://www.ticketmaster.se/event/joost-klein-world-tour-tickets/1913104478?language=en-us,https://s1.ticketm.net/dam/a/4f0/99ba7fc6-b73b-43ce-b139-d7eb448d44f0_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-06-24,19:30:00,onsale,Music,Dance/Electronic,Club Dance,Förbindelsehallen,Stockholm, Stora skorstensgatan,59.29283,18.07864,,,,Wednesday,June,6,2026,19
Z698xZq2Z1kap1FjE,fakemink: a Terrible Beauty - The Tour,https://www.ticketmaster.se/event/fakemink-a-terrible-beauty-the-tour-tickets/256288727?language=en-us,https://s1.ticketm.net/dam/a/611/a83ce451-3370-4342-81a3-7d6703743611_CUSTOM.jpg,2026-06-24,19:30:00,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,,Stockholm,Hornstulls strand 4,59.31465,18.03185,,,,Wednesday,June,6,2026,19
Z698xZq2Z1kb_j6jZ,Alesso,https://www.ticketmaster.se/event/alesso-tickets/619707700?language=en-us,https://s1.ticketm.net/dam/a/5d9/97032269-d9e2-4a98-a3cf-8dba7acf85d9_EVENT_DETAIL_PAGE_16_9.jpg,2026-06-27,18:00:00,onsale,Music,Dance/Electronic,Club Dance,"Sollidenscenen, Skansen",Stockholm,Sollidsbacken 9,59.32438,18.10617,,,,Saturday,June,6,2026,18
Z698xZq2Z1kbfox-o,MAJOR LAZER SOUNDSYSTEM,https://www.ticketmaster.se/event/major-lazer-soundsystem-tickets/614462851?language=en-us,https://s1.ticketm.net/dam/a/327/2ee41e0c-a400-44f9-9016-4468ca1f0327_TABLET_LANDSCAPE_16_9.jpg,2026-06-28,19:00:00,onsale,Music,Dance/Electronic,Club Dance,Förbindelsehallen,Stockholm, Stora skorstensgatan,59.29283,18.07864,,,,Sunday,June,6,2026,19
Z698xZq2Z16v_Mx__o,System Of A Down,https://www.ticketmaster.se/event/system-of-a-down-tickets/1677899651?language=en-us,https://s1.ticketm.net/dam/a/927/67a8ff17-a7a6-4490-aa5d-c2adab4c6927_ARTIST_PAGE_3_2.jpg,2026-06-29,18:30:00,onsale,Music,Rock,Pop,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Monday,June,6,2026,18
Z698xZq2Z16vv_33os,System Of A Down I VIP Packages,https://www.ticketmaster.se/event/system-of-a-down-i-vip-packages-tickets/1059492471?language=en-us,https://s1.ticketm.net/dam/a/927/67a8ff17-a7a6-4490-aa5d-c2adab4c6927_ARTIST_PAGE_3_2.jpg,2026-06-29,18:30:00,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Monday,June,6,2026,18
Z698xZq2Z1kOf7Au4,Salvatore Ganacci,https://www.ticketmaster.se/event/salvatore-ganacci-tickets/814105355?language=en-us,https://s1.ticketm.net/dam/a/e24/66f97de1-1d1d-45c8-93a6-60c7e705ee24_EVENT_DETAIL_PAGE_16_9.jpg,2026-07-03,00:00:00,onsale,Music,Dance/Electronic,Club Dance,Förbindelsehallen,Stockholm, Stora skorstensgatan,59.29283,18.07864,,,,Friday,July,7,2026,0
Z698xZq2Z1kbPOg3o,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-tickets/625835491?language=en-us,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE,2026-07-10,20:00:00,onsale,Music,Latin,Latin,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Friday,July,7,2026,20
Z698xZq2Z1kuw_Y78,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour | VIP Packages,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-%7C-vip-packages-tickets/372670110?language=en-us,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE,2026-07-10,20:00:00,onsale,Music,Latin,Latin,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Friday,July,7,2026,20
Z698xZq2Z16vb-edaa,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour | VIP Packages,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-%7C-vip-packages-tickets/1621083249?language=en-us,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE,2026-07-11,20:00:00,onsale,Music,Rock,Pop,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Saturday,July,7,2026,20
Z698xZq2Z1kjV77AZ,Bad Bunny - DeBÍ TiRAR MáS FOToS World Tour,https://www.ticketmaster.se/event/bad-bunny-debi-tirar-mas-fotos-world-tour-tickets/734104140?language=en-us,https://s1.ticketm.net/dam/a/ac0/5a0435d2-95f1-491d-911a-598d513e5ac0_SOURCE,2026-07-11,20:00:00,onsale,Music,Latin,Latin,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Saturday,July,7,2026,20
Z698xZq2Z1krAGV_4,"Robyn - the sexistential tour, Platinum Tickets",https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinum-tickets-tickets/785334655?language=en-us,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE,2026-07-16,19:30:00,onsale,Music,Rock,Pop,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Thursday,July,7,2026,19
Z698xZq2Z1k-OA9ZN,"Robyn - the sexistential tour, Platinum Tickets",https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinum-tickets-tickets/860157023?language=en-us,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE,2026-07-17,19:30:00,onsale,Music,Rock,Pop,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Friday,July,7,2026,19
Z698xZq2Z16vus77_4,"Robyn - the sexistential tour, Platinum Tickets",https://www.ticketmaster.se/event/robyn-the-sexistential-tour-platinum-tickets-tickets/1371104655?language=en-us,https://s1.ticketm.net/dam/a/a21/75467e57-1e79-44b2-ba00-e3a27558ba21_SOURCE,2026-07-18,19:30:00,onsale,Music,Rock,Pop,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Saturday,July,7,2026,19
Z698xZq2Z16v3k_6og,Patti Smith Quartet,https://www.ticketmaster.se/event/patti-smith-quartet-tickets/1486647475?language=en-us,https://s1.ticketm.net/dam/a/d59/9b49deea-7cf3-4ce9-9404-615c409d2d59_EVENT_DETAIL_PAGE_16_9.jpg,2026-07-22,19:30:00,onsale,Music,Rock,Pop,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,,,,Wednesday,July,7,2026,19
Z698xZq2Z16vAUfy_p,Patti Smith Quartet,https://www.ticketmaster.se/event/patti-smith-quartet-tickets/1176539656?language=en-us,https://s1.ticketm.net/dam/a/d59/9b49deea-7cf3-4ce9-9404-615c409d2d59_EVENT_DETAIL_PAGE_16_9.jpg,2026-07-23,19:30:00,onsale,Music,Rock,Pop,Cirkus,Stockholm,Djurgårdsslätten 43-45,59.32457,18.09969,,,,Thursday,July,7,2026,19
Z698xZq2Z1kCpuprk,Manchester United - Atlético De Madrid,https://www.ticketmaster.se/event/manchester-united-atletico-de-madrid-tickets/396356786?language=en-us,https://s1.ticketm.net/dam/e/97d/99970879-286a-4e87-85b4-42a369d8d97d_TABLET_LANDSCAPE_16_9.jpg,2026-08-01,15:00:00,onsale,Sports,Soccer,Soccer,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Saturday,August,8,2026,15
Z698xZq2Z16vpvF6Go,Manchester United – Atlético de Madrid | Suite & Lounge,https://www.ticketmaster.se/event/manchester-united--atletico-de-madrid-%7C-suite--lounge-tickets/1581207311?language=en-us,https://s1.ticketm.net/dam/a/261/e916b117-6c45-433b-85ac-de2b12a27261_RETINA_PORTRAIT_16_9.jpg,2026-08-01,15:01:00,onsale,Sports,Soccer,Soccer,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Saturday,August,8,2026,15
Z698xZq2Z16vQ9e47N,The Weeknd: After Hours Til Dawn Tour,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-tickets/1697095123?language=en-us,https://s1.ticketm.net/dam/e/741/9da569dc-8e30-46cf-88ce-23d2bc4cf741_RECOMENDATION_16_9.jpg,2026-08-08,19:30:00,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Saturday,August,8,2026,19
Z698xZq2Z1koove4F,The Weeknd: After Hours Til Dawn Tour | VIP Packages,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-tickets/451042548?language=en-us,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-08,19:30:00,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Saturday,August,8,2026,19
Z698xZq2Z1k8UOe0S,The Weeknd: After Hours Til Dawn Tour,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-tickets/436802933?language=en-us,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-09,19:30:00,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Sunday,August,8,2026,19
Z698xZq2Z1kAz3evg,The Weeknd: After Hours Til Dawn Tour | VIP Packages,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-tickets/178482075?language=en-us,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-09,19:30:00,onsale,Music,Other,Other,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Sunday,August,8,2026,19
Z698xZq2Z16vjwQ4_6,The Weeknd : After Hours Til Dawn Tour,https://www.ticketmaster.se/event/the-weeknd--after-hours-til-dawn-tour-tickets/1732695647?language=en-us,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-10,19:30:00,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Monday,August,8,2026,19
Z698xZq2Z1kp8qdk_,The Weeknd: After Hours Til Dawn Tour | VIP Packages,https://www.ticketmaster.se/event/the-weeknd-after-hours-til-dawn-tour-%7C-vip-packages-tickets/590743199?language=en-us,https://s1.ticketm.net/dam/a/a2f/64a76c7b-2486-4369-a51a-2b3e88977a2f_EVENT_DETAIL_PAGE_16_9.jpg,2026-08-10,19:30:00,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Monday,August,8,2026,19
Z698xZq2Z16vjy47jJ,The Weeknd I Strawberry Arena Premium Experience - Premium 33,https://www.ticketmaster.se/event/the-weeknd-i-strawberry-arena-premium-experience-premium-33-tickets/1739544726?language=en-us,https://s1.ticketm.net/dam/e/715/b5b43b5c-f358-4b27-9d00-d2d47da25715_RECOMENDATION_16_9.jpg,2026-08-10,00:00:00,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Strawberry Arena,Stockholm,Råsta Strandväg 1,59.37254,18.00041,,,,Monday,August,8,2026,0
Z698xZq2Z1kpFvNZa,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/588063009?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-20,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,August,8,2026,18
Z698xZq2Z16vPPoa4t,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1965449569?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-21,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,August,8,2026,18
Z698xZq2Z1kod-tG7,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/443869304?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-22,19:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,August,8,2026,19
Z698xZq2Z16vC9GO4b," Emmylou Harris, Platinum Tickets",https://www.ticketmaster.se/event/-emmylou-harris-platinum-tickets-tickets/1397320558?language=en-us,https://s1.ticketm.net/dam/a/818/00d800c2-1a98-459f-ba11-24ebbe5ed818_SOURCE,2026-08-26,19:30:00,onsale,Music,Folk,Folk,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Wednesday,August,8,2026,19
Z698xZq2Z1kadbpGx,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/243616322?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-27,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,August,8,2026,18
Z698xZq2Z1kfpJ9xe,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/516997882?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-28,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,August,8,2026,18
Z698xZq2Z16vaoCv4N,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1251381563?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-08-29,19:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,August,8,2026,19
Z698xZq2Z16v4ax3_a,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1549892649?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-03,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,September,9,2026,18
Z698xZq2Z1kf60fFY,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/507914230?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-04,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,September,9,2026,18
Z698xZq2Z1kxv8JfI,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/881426528?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-05,19:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,September,9,2026,19
Z698xZq2Z1krdC8Zp,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/783390016?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-11,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,September,9,2026,18
Z698xZq2Z1kjxbfud,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/722614343?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-12,13:00:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,September,9,2026,13
Z698xZq2Z16vaY_Y4b,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1270670558?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-12,19:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,September,9,2026,19
Z698xZq2Z16vv_CKOS,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1059393833?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-17,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,September,9,2026,18
Z698xZq2Z16v0dkeOa,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1903182809?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-18,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,September,9,2026,18
Z698xZq2Z1kbAQb8Y,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/605698430?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-19,13:00:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,September,9,2026,13
Z698xZq2Z16vfA0e8S,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1505902433?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-19,19:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,September,9,2026,19
Z698xZq2Z16eek4S-s,"A$AP Rocky - Don't Be Dumb World Tour, Platinum Tickets",https://www.ticketmaster.se/event/aap-rocky-dont-be-dumb-world-tour-platinum-tickets-tickets/2086573871?language=en-us,https://s1.ticketm.net/dam/a/3f7/d4773445-3bc0-4087-a14b-f89c67f3f3f7_RETINA_LANDSCAPE_16_9.jpg,2026-09-21,19:30:00,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,,Stockholm,Globentorget 2,59.29416,18.08081,,,,Monday,September,9,2026,19
Z698xZq2Z16vZt7JFv,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1029126201?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-24,18:30:00,onsale,Arts & Theatre,Theatre,Miscellaneous,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Thursday,September,9,2026,18
Z698xZq2Z16vZ4Qe_-,Holly Humberstone,https://www.ticketmaster.se/event/holly-humberstone-tickets/1015682661?language=en-us,https://s1.ticketm.net/dam/e/377/671911f9-7827-48a4-8812-f8bcbc9ff377_TABLET_LANDSCAPE_LARGE_16_9.jpg,2026-09-24,20:00:00,onsale,Music,Rock,Pop,,Stockholm,Regeringsgatan 74,59.33706,18.06749,,,,Thursday,September,9,2026,20
Z698xZq2Z16vO9PNOd,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1817963803?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-25,18:30:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Friday,September,9,2026,18
Z698xZq2Z16vvaoYv0,MAMMA MIA! THE PARTY,https://www.ticketmaster.se/event/mamma-mia-the-party-tickets/1049470064?language=en-us,https://s1.ticketm.net/dam/a/08d/3e62af05-2974-4fea-836f-c0c75ed0008d_RETINA_LANDSCAPE_16_9.jpg,2026-09-26,13:00:00,onsale,Arts & Theatre,Theatre,Musical,Tyrol,Stockholm,Lilla Allmänna Gränd 2,59.324127,18.096259,,,,Saturday,September,9,2026,13
